ts,tick_seq,hour,luminance_mean_1,T1_outflow,T2_outflow,total_outflow,T1_inflow,T2_inflow,total_inflow,stall1_occ,stall2_occ,stall3_occ,stall4_occ,stall1_diff,stall2_diff,stall3_diff,stall4_diff,window_taxi_pax,weather_code
2026-05-12T17:53:20+0900,136,17,119.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2420.0,2
2026-05-12T17:58:11+0900,137,17,120.37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2204.0,2
2026-05-12T18:03:17+0900,138,18,120.69,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2224.0,2
2026-05-12T18:08:24+0900,139,18,116.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.0,2
2026-05-12T18:14:43+0900,140,18,117.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,2
2026-05-12T18:19:50+0900,141,18,120.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,2
2026-05-12T18:24:57+0900,142,18,120.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,2
2026-05-12T18:30:03+0900,143,18,117.15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1812.0,2
2026-05-12T18:35:10+0900,144,18,115.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1831.0,1
2026-05-12T18:40:16+0900,145,18,107.02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1644.0,1
2026-05-12T18:45:24+0900,146,18,67.13,0.0,0.0,0.0,6.0,4.0,10.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,1587.0,1
2026-05-12T18:50:31+0900,147,18,33.32,0.0,0.0,0.0,9.0,11.0,20.0,8.0,7.0,8.0,8.0,4.0,5.0,7.0,4.0,1467.0,1
2026-05-13T04:22:55+0900,259,4,41.45,0.0,1.0,1.0,0.0,0.0,0.0,8.0,7.0,8.0,7.0,0.0,0.0,0.0,-1.0,119.0,0
2026-05-13T04:28:01+0900,260,4,81.6,15.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,-7.0,-8.0,-6.0,119.0,0
2026-05-13T04:33:07+0900,261,4,126.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,100.0,0
2026-05-13T04:38:14+0900,262,4,128.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0
2026-05-13T04:43:20+0900,263,4,128.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0
2026-05-13T04:48:26+0900,264,4,128.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0
2026-05-13T04:53:32+0900,265,4,125.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0
2026-05-13T04:58:37+0900,266,4,126.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0
2026-05-13T05:03:43+0900,267,5,126.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0
2026-05-13T05:08:49+0900,268,5,122.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0
2026-05-13T05:13:55+0900,269,5,141.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0
2026-05-13T05:19:09+0900,270,5,155.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0
2026-05-13T05:24:15+0900,271,5,169.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0
2026-05-13T05:29:21+0900,272,5,182.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0
2026-05-13T05:34:27+0900,273,5,196.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0
2026-05-13T05:39:33+0900,274,5,201.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0
2026-05-13T05:44:39+0900,275,5,128.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0
2026-05-13T05:49:45+0900,276,5,122.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0
2026-05-13T05:54:51+0900,277,5,122.9,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,151.0,0
2026-05-13T05:59:57+0900,278,5,124.12,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,163.0,0
2026-05-13T06:05:03+0900,279,6,120.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0
2026-05-13T06:10:09+0900,280,6,123.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0
2026-05-13T06:15:15+0900,281,6,124.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0
2026-05-13T06:20:21+0900,282,6,122.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0
2026-05-13T06:25:27+0900,283,6,121.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0
2026-05-13T06:30:33+0900,284,6,121.46,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,0
2026-05-13T06:35:39+0900,285,6,123.2,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,0
2026-05-13T06:40:46+0900,286,6,121.42,0.0,0.0,0.0,1.0,5.0,6.0,2.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,91.0,0
2026-05-13T06:45:52+0900,287,6,119.2,1.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,-5.0,0.0,91.0,0
2026-05-13T06:50:58+0900,288,6,118.28,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,84.0,0
2026-05-13T06:56:04+0900,289,6,118.36,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,0
2026-05-13T07:01:11+0900,290,7,119.87,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,0
2026-05-13T07:06:16+0900,291,7,118.6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,95.0,0
2026-05-13T07:11:22+0900,292,7,118.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0
2026-05-13T07:16:28+0900,293,7,120.42,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,189.0,0
2026-05-13T07:21:35+0900,294,7,119.93,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,210.0,0
2026-05-13T07:26:41+0900,295,7,116.57,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,224.0,0
2026-05-13T07:31:47+0900,296,7,114.74,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,1
2026-05-13T07:36:53+0900,297,7,115.29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,1
2026-05-13T07:41:58+0900,298,7,120.53,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,1
2026-05-13T07:47:05+0900,299,7,117.02,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,1
2026-05-13T07:52:11+0900,300,7,115.23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,1
2026-05-13T07:57:17+0900,301,7,114.81,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,1
2026-05-13T08:02:24+0900,302,8,117.58,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,576.0,1
2026-05-13T08:07:30+0900,303,8,112.5,0.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,8.0,1.0,0.0,0.0,8.0,0.0,646.0,1
2026-05-13T08:12:36+0900,304,8,123.91,0.0,9.0,9.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,-8.0,-1.0,683.0,1
2026-05-13T08:17:42+0900,305,8,121.57,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,762.0,0
2026-05-13T08:22:48+0900,306,8,115.4,1.0,0.0,1.0,2.0,8.0,10.0,2.0,5.0,8.0,0.0,-1.0,2.0,8.0,0.0,789.0,0
2026-05-13T08:27:54+0900,307,8,118.06,2.0,8.0,10.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,-2.0,-8.0,0.0,778.0,0
2026-05-13T08:33:00+0900,308,8,125.87,1.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,2.0,-1.0,0.0,0.0,793.0,0
2026-05-13T08:38:06+0900,309,8,126.96,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,850.0,0
2026-05-13T08:43:12+0900,310,8,128.87,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,820.0,0
2026-05-13T08:48:18+0900,311,8,127.51,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0,0
2026-05-13T08:53:25+0900,312,8,125.03,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,876.0,0
2026-05-13T08:58:31+0900,313,8,129.85,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,891.0,0
2026-05-13T09:03:38+0900,314,9,136.28,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,-2.0,0.0,0.0,895.0,0
2026-05-13T09:08:44+0900,315,9,132.35,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900.0,0
2026-05-13T09:13:49+0900,316,9,127.57,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,0
2026-05-13T09:18:55+0900,317,9,123.79,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,892.0,0
2026-05-13T09:24:01+0900,318,9,122.66,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,898.0,0
2026-05-13T09:29:07+0900,319,9,125.03,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,0
2026-05-13T09:34:13+0900,320,9,118.16,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,890.0,0
2026-05-13T09:39:19+0900,321,9,112.07,0.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,876.0,0
2026-05-13T09:44:25+0900,322,9,110.84,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,853.0,0
2026-05-13T09:49:31+0900,323,9,110.89,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,828.0,0
2026-05-13T09:54:37+0900,324,9,113.79,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,825.0,0
2026-05-13T09:59:42+0900,325,9,248.4,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,-2.0,0.0,0.0,788.0,0
2026-05-13T10:04:48+0900,326,10,117.49,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,927.0,0
2026-05-13T10:09:54+0900,327,10,118.92,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,933.0,0
2026-05-13T10:15:00+0900,328,10,117.14,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,939.0,0
2026-05-13T10:20:07+0900,329,10,119.24,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,832.0,0
2026-05-13T10:25:13+0900,330,10,114.7,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,847.0,0
2026-05-13T10:30:19+0900,331,10,115.06,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,-1.0,0.0,0.0,0.0,875.0,0
2026-05-13T10:35:24+0900,332,10,114.82,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,886.0,0
2026-05-13T10:40:30+0900,333,10,115.84,0.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,-1.0,869.0,0
2026-05-13T10:45:36+0900,334,10,117.62,2.0,0.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,-2.0,0.0,0.0,899.0,0
2026-05-13T10:50:42+0900,335,10,116.75,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,-1.0,0.0,0.0,1.0,928.0,0
2026-05-13T10:55:48+0900,336,10,117.63,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,813.0,0
2026-05-13T11:00:58+0900,337,11,122.79,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,-2.0,0.0,0.0,0.0,923.0,0
2026-05-13T11:06:05+0900,338,11,106.95,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,891.0,0
2026-05-13T11:11:10+0900,339,11,109.65,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,-1.0,0.0,0.0,1.0,916.0,0
2026-05-13T11:16:17+0900,340,11,110.21,0.0,4.0,4.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,-4.0,880.0,0
2026-05-13T11:21:23+0900,341,11,115.01,1.0,0.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,4.0,0.0,-1.0,0.0,4.0,955.0,0
2026-05-13T11:26:29+0900,342,11,116.04,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,914.0,0
2026-05-13T11:31:35+0900,343,11,114.14,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1035.0,0
2026-05-13T11:36:41+0900,344,11,112.2,1.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,4.0,-1.0,2.0,0.0,0.0,1075.0,0
2026-05-13T11:41:46+0900,345,11,111.1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,-1.0,0.0,0.0,0.0,1019.0,0
2026-05-13T11:46:52+0900,346,11,111.94,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1067.0,0
2026-05-13T11:51:58+0900,347,11,110.26,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1117.0,0
2026-05-13T11:57:04+0900,348,11,106.83,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,-1.0,0.0,0.0,1128.0,0
2026-05-13T12:02:10+0900,349,12,109.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1109.0,0
2026-05-13T12:07:16+0900,350,12,110.43,1.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,4.0,1.0,-1.0,2.0,0.0,1129.0,0
2026-05-13T12:12:22+0900,351,12,121.21,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,-1.0,0.0,-2.0,0.0,1088.0,0
2026-05-13T12:17:29+0900,352,12,117.39,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,-1.0,1131.0,0
2026-05-13T12:22:34+0900,353,12,106.49,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,-1.0,1.0,0.0,0.0,1116.0,0
2026-05-13T12:27:40+0900,354,12,105.28,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1149.0,0
2026-05-13T12:32:47+0900,355,12,107.76,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1261.0,0
2026-05-13T12:37:52+0900,356,12,112.23,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,-1.0,0.0,0.0,0.0,1265.0,0
2026-05-13T12:42:58+0900,357,12,114.12,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,-1.0,0.0,0.0,1201.0,0
2026-05-13T12:48:04+0900,358,12,113.46,0.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,1190.0,0
2026-05-13T12:53:10+0900,359,12,114.65,3.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,-3.0,0.0,-1.0,1141.0,0
2026-05-13T12:58:16+0900,360,12,123.6,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,-1.0,1.0,0.0,0.0,1060.0,0
2026-05-13T13:03:21+0900,361,13,104.85,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,-1.0,1147.0,0
2026-05-13T13:08:27+0900,362,13,108.61,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1174.0,0
2026-05-13T13:13:33+0900,363,13,108.1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,-1.0,0.0,0.0,0.0,1141.0,0
2026-05-13T13:18:41+0900,364,13,109.68,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1060.0,0
2026-05-13T13:23:46+0900,365,13,115.87,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,-1.0,0.0,0.0,1103.0,0
2026-05-13T13:28:52+0900,366,13,116.91,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,-1.0,1062.0,0
2026-05-13T13:33:58+0900,367,13,108.46,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,-1.0,1.0,0.0,0.0,1165.0,0
2026-05-13T13:39:04+0900,368,13,117.49,1.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,2.0,-1.0,0.0,0.0,1124.0,0
2026-05-13T13:44:10+0900,369,13,120.86,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,1198.0,0
2026-05-13T13:49:16+0900,370,13,115.92,2.0,0.0,2.0,0.0,5.0,5.0,2.0,0.0,5.0,3.0,-2.0,0.0,5.0,0.0,1114.0,0
2026-05-13T13:54:22+0900,371,13,113.19,0.0,6.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,-5.0,-1.0,1281.0,0
2026-05-13T13:59:31+0900,372,13,115.28,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,1166.0,0
2026-05-13T14:04:37+0900,373,14,117.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1226.0,0
2026-05-13T14:09:42+0900,374,14,119.76,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,1200.0,0
2026-05-13T14:14:48+0900,375,14,109.72,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,-1.0,0.0,0.0,-1.0,1241.0,0
