ts,tick_seq,hour,luminance_mean_1,T1_outflow,T2_outflow,total_outflow,T1_inflow,T2_inflow,total_inflow,stall1_occ,stall2_occ,stall3_occ,stall4_occ,stall1_diff,stall2_diff,stall3_diff,stall4_diff,window_taxi_pax,weather_code
2026-05-14T11:03:38+0900,619,11,116.71,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,907.0,1
2026-05-14T11:08:44+0900,620,11,121.31,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,865.0,1
2026-05-14T11:13:50+0900,621,11,113.16,0.0,0.0,0.0,4.0,0.0,4.0,4.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,866.0,1
2026-05-14T11:18:57+0900,622,11,115.98,3.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,-2.0,-1.0,0.0,0.0,845.0,1
2026-05-14T11:24:03+0900,623,11,114.61,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,904.0,1
2026-05-14T11:29:09+0900,624,11,114.59,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,928.0,1
2026-05-14T11:34:15+0900,625,11,114.3,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,-1.0,0.0,0.0,947.0,1
2026-05-14T11:39:21+0900,626,11,117.81,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1054.0,1
2026-05-14T11:44:27+0900,627,11,120.61,2.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,-2.0,1.0,2.0,0.0,1060.0,1
2026-05-14T11:49:33+0900,628,11,119.28,0.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,-2.0,-1.0,1142.0,1
2026-05-14T11:54:39+0900,629,11,110.07,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,1121.0,1
2026-05-14T11:59:46+0900,630,11,111.37,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,-2.0,1.0,0.0,0.0,1093.0,1
2026-05-14T12:04:53+0900,631,12,115.78,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,-1.0,0.0,0.0,1126.0,1
2026-05-14T12:09:59+0900,632,12,118.58,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1063.0,1
2026-05-14T12:15:05+0900,633,12,121.63,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,1077.0,1
2026-05-14T12:20:12+0900,634,12,118.87,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1120.0,1
2026-05-14T12:25:18+0900,635,12,108.22,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,-1.0,1.0,0.0,0.0,1130.0,1
2026-05-14T12:30:24+0900,636,12,111.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1159.0,1
2026-05-14T12:35:30+0900,637,12,118.12,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,-1.0,0.0,0.0,1108.0,0
2026-05-14T12:40:36+0900,638,12,122.79,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1061.0,0
2026-05-14T12:45:43+0900,639,12,110.29,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,-1.0,0.0,1114.0,0
2026-05-14T12:50:49+0900,640,12,113.72,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,-1.0,0.0,0.0,-1.0,1091.0,0
2026-05-14T12:55:54+0900,641,12,115.08,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,1010.0,0
2026-05-14T13:01:01+0900,642,13,115.39,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,-1.0,0.0,0.0,1.0,1078.0,0
2026-05-14T13:06:07+0900,643,13,116.27,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,-1.0,0.0,0.0,0.0,1105.0,0
2026-05-14T13:11:13+0900,644,13,120.59,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1067.0,0
2026-05-14T13:16:20+0900,645,13,118.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1004.0,0
2026-05-14T13:21:27+0900,646,13,109.9,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,-1.0,0.0,0.0,0.0,1028.0,0
2026-05-14T13:26:33+0900,647,13,115.68,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1051.0,0
2026-05-14T13:31:40+0900,648,13,115.51,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1056.0,0
2026-05-14T13:36:47+0900,649,13,118.42,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,957.0,0
2026-05-14T13:41:53+0900,650,13,117.36,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,-1.0,1.0,0.0,0.0,1096.0,0
2026-05-14T13:47:00+0900,651,13,138.95,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-2.0,0.0,0.0,0.0,1085.0,0
2026-05-14T13:52:06+0900,652,13,119.66,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1095.0,0
2026-05-14T13:57:13+0900,653,13,120.37,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-1.0,0.0,0.0,1068.0,0
2026-05-14T14:02:19+0900,654,14,120.53,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1183.0,0
2026-05-14T14:07:28+0900,655,14,120.55,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.0,0.0,1.0,-1.0,1152.0,0
2026-05-14T14:12:34+0900,656,14,120.48,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,1171.0,0
2026-05-14T14:17:41+0900,657,14,108.17,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1264.0,0
2026-05-14T14:22:47+0900,658,14,107.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1307.0,0
2026-05-14T14:27:54+0900,659,14,108.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1349.0,0
2026-05-14T14:33:01+0900,660,14,110.46,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,-1.0,0.0,-1.0,1374.0,0
2026-05-14T14:38:08+0900,661,14,116.96,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1429.0,0
2026-05-14T14:43:16+0900,662,14,112.48,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,-2.0,1.0,0.0,1.0,1467.0,0
2026-05-14T14:48:23+0900,663,14,113.14,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,-1.0,0.0,-1.0,1446.0,0
2026-05-14T14:53:29+0900,664,14,112.16,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1439.0,0
2026-05-14T14:58:36+0900,665,14,115.44,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,1539.0,0
2026-05-14T15:03:43+0900,666,15,121.45,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,1513.0,1
2026-05-14T15:08:50+0900,667,15,119.41,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1575.0,1
2026-05-14T15:13:57+0900,668,15,126.24,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1496.0,1
2026-05-14T15:19:05+0900,669,15,112.26,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,1.0,1600.0,1
2026-05-14T15:24:12+0900,670,15,113.56,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1561.0,1
2026-05-14T15:29:18+0900,671,15,111.78,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1596.0,1
2026-05-14T15:34:25+0900,672,15,115.69,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1676.0,1
2026-05-14T15:39:31+0900,673,15,118.83,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1676.0,1
2026-05-14T15:44:37+0900,674,15,110.34,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-2.0,1.0,0.0,0.0,1543.0,1
2026-05-14T15:49:44+0900,675,15,117.75,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,1571.0,0
2026-05-14T15:54:51+0900,676,15,110.61,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-2.0,1.0,0.0,0.0,1546.0,0
2026-05-14T15:59:57+0900,677,15,115.79,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1583.0,0
2026-05-14T16:05:04+0900,678,16,118.07,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1631.0,0
2026-05-14T16:10:10+0900,679,16,159.24,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,1704.0,0
2026-05-14T16:15:17+0900,680,16,158.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1781.0,0
2026-05-14T16:20:24+0900,681,16,156.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1783.0,0
2026-05-14T16:25:30+0900,682,16,155.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1872.0,0
2026-05-14T16:30:38+0900,683,16,143.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1938.0,0
2026-05-14T16:35:45+0900,684,16,141.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2082.0,0
2026-05-14T16:40:59+0900,685,16,136.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2105.0,0
2026-05-14T16:46:06+0900,686,16,136.09,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2140.0,1
2026-05-14T16:51:14+0900,687,16,146.67,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2259.0,1
2026-05-14T16:56:20+0900,688,16,154.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.0,1
2026-05-14T17:01:27+0900,689,17,160.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338.0,1
2026-05-14T17:06:34+0900,690,17,162.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319.0,1
2026-05-14T17:11:41+0900,691,17,162.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346.0,1
2026-05-14T17:16:47+0900,692,17,152.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382.0,1
2026-05-14T17:21:54+0900,693,17,140.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2534.0,1
2026-05-14T17:27:01+0900,694,17,116.51,0.0,0.0,0.0,3.0,2.0,5.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2375.0,1
2026-05-14T17:32:08+0900,695,17,127.28,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,2316.0,1
2026-05-14T17:37:16+0900,696,17,151.19,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,2376.0,1
2026-05-14T17:42:22+0900,697,17,149.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2299.0,1
2026-05-14T17:47:29+0900,698,17,130.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2448.0,1
2026-05-14T17:52:35+0900,699,17,125.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2353.0,1
2026-05-14T17:57:41+0900,700,17,116.72,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2210.0,1
2026-05-14T18:02:50+0900,701,18,120.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2266.0,1
2026-05-14T18:07:57+0900,702,18,117.69,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,2215.0,1
2026-05-14T18:13:03+0900,703,18,119.13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,2106.0,1
2026-05-14T18:18:10+0900,704,18,119.13,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,2010.0,1
2026-05-14T18:23:18+0900,705,18,119.68,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1932.0,1
2026-05-14T18:28:25+0900,706,18,117.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.0,1
2026-05-14T18:33:32+0900,707,18,117.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.0,1
2026-05-14T18:38:39+0900,708,18,122.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.0,1
2026-05-14T18:43:46+0900,709,18,104.4,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1735.0,1
2026-05-14T18:48:52+0900,710,18,50.93,0.0,0.0,0.0,15.0,13.0,28.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,5.0,1637.0,1
2026-05-15T04:22:49+0900,824,4,44.85,2.0,1.0,3.0,0.0,0.0,0.0,6.0,7.0,8.0,7.0,-2.0,0.0,0.0,-1.0,119.0,2
2026-05-15T04:27:55+0900,825,4,89.98,12.0,13.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-5.0,-7.0,-8.0,-5.0,134.0,2
2026-05-15T04:33:02+0900,826,4,126.72,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,134.0,2
2026-05-15T04:38:08+0900,827,4,129.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,2
2026-05-15T04:43:16+0900,828,4,129.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,2
2026-05-15T04:48:22+0900,829,4,127.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,2
2026-05-15T04:53:29+0900,830,4,128.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2
2026-05-15T04:58:36+0900,831,4,130.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2
2026-05-15T05:03:43+0900,832,5,127.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,2
2026-05-15T05:08:50+0900,833,5,124.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,2
2026-05-15T05:13:56+0900,834,5,126.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,2
2026-05-15T05:19:04+0900,835,5,140.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,2
2026-05-15T05:24:11+0900,836,5,148.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,2
2026-05-15T05:29:17+0900,837,5,144.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,2
2026-05-15T05:34:25+0900,838,5,149.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1
2026-05-15T05:39:32+0900,839,5,153.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1
2026-05-15T05:44:39+0900,840,5,160.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,1
2026-05-15T05:49:47+0900,841,5,152.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,1
2026-05-15T05:54:53+0900,842,5,152.69,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,151.0,1
2026-05-15T06:00:00+0900,843,6,141.45,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,-1.0,210.0,1
2026-05-15T06:05:08+0900,844,6,151.06,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,195.0,1
2026-05-15T06:10:16+0900,845,6,171.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,1
2026-05-15T06:15:23+0900,846,6,177.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1
2026-05-15T06:20:32+0900,847,6,176.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1
2026-05-15T06:25:48+0900,848,6,192.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1
2026-05-15T06:30:55+0900,849,6,194.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1
2026-05-15T06:36:02+0900,850,6,192.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1
2026-05-15T06:41:09+0900,851,6,190.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2026-05-15T06:46:17+0900,852,6,199.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2026-05-15T06:51:24+0900,853,6,205.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1
2026-05-15T06:56:31+0900,854,6,214.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1
2026-05-15T07:01:38+0900,855,7,129.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1
2026-05-15T07:06:45+0900,856,7,126.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1
2026-05-15T07:11:52+0900,857,7,129.2,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,142.0,1
2026-05-15T07:17:00+0900,858,7,130.37,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,167.0,1
2026-05-15T07:22:07+0900,859,7,128.56,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,199.0,1
2026-05-15T07:27:14+0900,860,7,127.28,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,211.0,1
2026-05-15T07:32:22+0900,861,7,127.77,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,201.0,1
2026-05-15T07:37:29+0900,862,7,127.27,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,209.0,1
